ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
875	"ENSMUSG00000044433.16"	"Camsap3"	chr8	+	3603605	3605076	3604853	3605076	3603431	3603501
876	"ENSMUSG00000041138.16"	"Nme8"	chr13	-	19650740	19650979	19650740	19650932	19652186	19652331
877	"ENSMUSG00000021822.3"	"Plau"	chr14	+	20837584	20837640	20837609	20837640	20837048	20837135
878	"ENSMUSG00000027376.15"	"Prom2"	chr2	-	127528745	127528818	127528745	127528776	127529131	127529238
879	"ENSMUSG00000039342.5"	"Ankar"	chr1	-	72679508	72679547	72679508	72679544	72679980	72680200
880	"ENSMUSG00000039342.5"	"Ankar"	chr1	-	72698420	72699056	72698420	72698596	72700451	72700564
881	"ENSMUSG00000016477.18"	"E2f3"	chr13	-	29918575	29918795	29918575	29918777	29920113	29920225
882	"ENSMUSG00000033419.15"	"Snap91"	chr9	-	86781569	86781719	86781569	86781704	86783299	86783434
883	"ENSMUSG00000024566.9"	"Atp9b"	chr18	-	80738652	80738856	80738652	80738781	80739746	80739804
884	"ENSMUSG00000024566.9"	"Atp9b"	chr18	-	80754244	80754402	80754244	80754389	80756453	80756543
885	"ENSMUSG00000031738.14"	"Irx6"	chr8	+	92679645	92680956	92679648	92680956	92678214	92678817
886	"ENSMUSG00000000915.15"	"Hip1r"	chr5	+	123996475	123996581	123996519	123996581	123996230	123996371
887	"ENSMUSG00000040140.14"	"Tdrd6"	chr17	-	43622129	43622257	43622129	43622254	43624106	43630299
888	"ENSMUSG00000037134.17"	"Prmt9"	chr8	+	77562413	77562516	77562448	77562516	77560806	77560974
889	"ENSMUSG00000030781.13"	"Slc5a2"	chr7	+	128268952	128269182	128269029	128269182	128268731	128268812
890	"ENSMUSG00000030781.13"	"Slc5a2"	chr7	+	128271034	128271250	128271114	128271250	128270783	128270952
891	"ENSMUSG00000043923.8"	"Ccdc84"	chr9	-	44412916	44413043	44412916	44413022	44413136	44413201
892	"ENSMUSG00000021282.17"	"Eif5"	chr12	+	111539407	111539687	111539546	111539687	111538354	111538548
893	"ENSMUSG00000020263.14"	"Appl2"	chr10	-	83621711	83621753	83621711	83621750	83624618	83624706
894	"ENSMUSG00000037020.16"	"Wdr62"	chr7	-	30242745	30242935	30242745	30242877	30243042	30243141
895	"ENSMUSG00000020895.14"	"Tmem107"	chr11	+	69071356	69071474	69071373	69071474	69071223	69071291
896	"ENSMUSG00000025932.14"	"Eya1"	chr1	-	14270704	14270842	14270704	14270827	14274064	14274210
897	"ENSMUSG00000025932.14"	"Eya1"	chr1	-	14274064	14274207	14274064	14274143	14274533	14274603
898	"ENSMUSG00000025932.14"	"Eya1"	chr1	-	14274064	14274210	14274064	14274143	14274533	14274603
899	"ENSMUSG00000025932.14"	"Eya1"	chr1	-	14274064	14274210	14274064	14274207	14274533	14274603
900	"ENSMUSG00000026977.17"	"March7"	chr2	+	60233898	60234997	60233933	60234997	60232199	60232367
901	"ENSMUSG00000047798.15"	"Cd300lf"	chr11	-	115124247	115124377	115124247	115124356	115126110	115126452
902	"ENSMUSG00000074704.9"	"Rad21l"	chr2	-	151657426	151657540	151657426	151657531	151658358	151658451
903	"ENSMUSG00000053483.13"	"Usp21"	chr1	-	171285254	171285384	171285254	171285375	171285541	171285601
904	"ENSMUSG00000039474.13"	"Wfs1"	chr5	-	36971557	36971709	36971557	36971623	36973185	36973266
905	"ENSMUSG00000023007.15"	"Prpf40b"	chr15	+	99314577	99314694	99314598	99314694	99309943	99310035
906	"ENSMUSG00000023007.15"	"Prpf40b"	chr15	+	99315111	99315286	99315190	99315286	99314842	99314980
907	"ENSMUSG00000023007.15"	"Prpf40b"	chr15	+	99315479	99315569	99315482	99315569	99315190	99315286
908	"ENSMUSG00000023007.15"	"Prpf40b"	chr15	+	99315722	99315900	99315834	99315900	99315479	99315581
909	"ENSMUSG00000035211.9"	"Xrra1"	chr7	+	99876166	99876290	99876217	99876290	99875154	99875226
910	"ENSMUSG00000034586.14"	"Hid1"	chr11	-	115359694	115359811	115359694	115359808	115360321	115360492
911	"ENSMUSG00000026153.15"	"Fam135a"	chr1	-	24028199	24030528	24028199	24029940	24030741	24030896
912	"ENSMUSG00000026153.15"	"Fam135a"	chr1	-	24055743	24055917	24055743	24055783	24057203	24057274
913	"ENSMUSG00000061601.15"	"Pclo"	chr5	+	14718817	14718993	14718856	14718993	14712416	14714598
914	"ENSMUSG00000102099.2"	"RP24-80P7.1"	chr13	+	35187534	35188017	35187594	35188017	35184727	35184822
915	"ENSMUSG00000078517.12"	"Emc1"	chr4	+	139365185	139365394	139365194	139365394	139363656	139363779
916	"ENSMUSG00000078517.12"	"Emc1"	chr4	+	139364922	139365394	139365194	139365394	139364330	139364339
917	"ENSMUSG00000052423.14"	"B4galt3"	chr1	+	171271706	171272001	171271827	171272001	171271202	171271373
918	"ENSMUSG00000052423.14"	"B4galt3"	chr1	+	171271706	171272001	171271909	171272001	171271202	171271373
919	"ENSMUSG00000052423.14"	"B4galt3"	chr1	+	171271827	171272001	171271909	171272001	171271202	171271373
920	"ENSMUSG00000030435.16"	"U2af2"	chr7	+	5067353	5067647	5067543	5067647	5066402	5066538
921	"ENSMUSG00000066705.7"	"Fxyd6"	chr9	+	45390633	45390672	45390636	45390672	45389987	45390047
922	"ENSMUSG00000070390.12"	"Nlrp1b"	chr11	-	71172064	71172395	71172064	71172235	71172958	71173129
923	"ENSMUSG00000111021.2"	"Olfr50"	chr2	+	36792476	36792660	36792572	36792660	36790537	36790716
924	"ENSMUSG00000034867.16"	"Ankrd27"	chr7	+	35601489	35601646	35601505	35601646	35600314	35600425
925	"ENSMUSG00000020721.16"	"Helz"	chr11	+	107627349	107627454	107627352	107627454	107626534	107626714
926	"ENSMUSG00000039242.10"	"B3galnt2"	chr13	+	13991368	13991552	13991409	13991552	13990788	13990867
927	"ENSMUSG00000004393.10"	"Ddx56"	chr11	-	6266810	6266971	6266810	6266917	6267417	6267579
928	"ENSMUSG00000042032.13"	"Mat2b"	chr11	-	40685226	40685341	40685226	40685313	40687600	40687795
929	"ENSMUSG00000032504.15"	"Pdcd6ip"	chr9	-	113685306	113685438	113685306	113685423	113687624	113687725
930	"ENSMUSG00000052794.13"	"AC113182.4"	chr8	+	72455113	72455567	72455215	72455567	72451358	72451432
931	"ENSMUSG00000037773.14"	"Pced1a"	chr2	-	130422224	130422704	130422224	130422375	130422812	130422892
932	"ENSMUSG00000031400.10"	"G6pdx"	chrX	-	74412318	74412480	74412318	74412477	74413863	74414081
933	"ENSMUSG00000025085.16"	"Ablim1"	chr19	-	57041914	57041975	57041914	57041971	57042996	57043061
934	"ENSMUSG00000025085.16"	"Ablim1"	chr19	-	57046924	57047071	57046924	57047065	57049461	57049509
935	"ENSMUSG00000027678.17"	"Ncoa3"	chr2	+	166068328	166068548	166068331	166068548	166067561	166067645
936	"ENSMUSG00000032855.6"	"Pkd1"	chr17	+	24591014	24591217	24591174	24591217	24590818	24590937
937	"ENSMUSG00000056050.12"	"Mia3"	chr1	-	183338058	183338169	183338058	183338157	183338262	183338340
938	"ENSMUSG00000017221.14"	"Psmd3"	chr11	+	98693310	98693497	98693382	98693497	98690915	98691019
939	"ENSMUSG00000034786.17"	"Gpsm3"	chr17	+	34590741	34590941	34590779	34590941	34590460	34590563
940	"ENSMUSG00000041757.16"	"Plekha6"	chr1	+	133269999	133270202	133270059	133270202	133266565	133266666
941	"ENSMUSG00000041757.16"	"Plekha6"	chr1	+	133292351	133292528	133292354	133292528	133287773	133287880
942	"ENSMUSG00000025280.8"	"Polr3a"	chr14	-	24469264	24469443	24469264	24469429	24470533	24470672
943	"ENSMUSG00000036977.8"	"Anapc10"	chr8	+	79713104	79713279	79713152	79713279	79711819	79711844
944	"ENSMUSG00000036977.8"	"Anapc10"	chr8	+	79713104	79713279	79713152	79713279	79711850	79711974
945	"ENSMUSG00000076861.10"	"Trav18"	chr14	+	53831545	53831827	53831548	53831827	53831104	53831150
946	"ENSMUSG00000059834.12"	"Sclt1"	chr3	-	41671384	41671502	41671384	41671483	41675327	41675505
947	"ENSMUSG00000059834.12"	"Sclt1"	chr3	-	41730860	41730919	41730860	41730914	41734167	41734235
948	"ENSMUSG00000022792.16"	"Yars2"	chr16	+	16306462	16306618	16306497	16306618	16304535	16304703
949	"ENSMUSG00000036022.15"	"Fam122b"	chrX	-	53258956	53259021	53258956	53259018	53259840	53259926
950	"ENSMUSG00000029149.14"	"Krtcap3"	chr5	+	31253093	31253197	31253097	31253197	31252894	31253002
951	"ENSMUSG00000069539.11"	"Scyl2"	chr10	-	89645461	89645557	89645461	89645554	89645676	89645743
952	"ENSMUSG00000021374.10"	"Nup153"	chr13	-	46700988	46701087	46700988	46701081	46701603	46701738
953	"ENSMUSG00000041740.16"	"Rnf10"	chr5	-	115241769	115242061	115241769	115242058	115242392	115242551
954	"ENSMUSG00000041740.16"	"Rnf10"	chr5	-	115248914	115249173	115248914	115249170	115249396	115249522
955	"ENSMUSG00000042156.16"	"Dzip1"	chr14	-	118909433	118909571	118909433	118909568	118911341	118911503
956	"ENSMUSG00000038119.15"	"Cdon"	chr9	+	35452660	35452933	35452872	35452933	35452044	35452177
957	"ENSMUSG00000015165.16"	"Hnrnpl"	chr7	+	28818460	28818924	28818643	28818924	28815279	28815352
958	"ENSMUSG00000000263.15"	"Glra1"	chr11	-	55514237	55515127	55514237	55515103	55520921	55521068
959	"ENSMUSG00000089815.7"	"RP23-469C2.1"	chr13	+	44124635	44125179	44124653	44125179	44124471	44124576
960	"ENSMUSG00000016253.12"	"Nelfcd"	chr2	+	174423003	174423204	174423051	174423204	174422566	174422674
961	"ENSMUSG00000006920.14"	"Ezh1"	chr11	-	101217242	101217368	101217242	101217363	101218653	101218720
962	"ENSMUSG00000063179.13"	"Pstk"	chr7	+	131384499	131384593	131384510	131384593	131383924	131384000
963	"ENSMUSG00000061559.15"	"Wdr61"	chr9	-	54730633	54730661	54730633	54730656	54731386	54731437
964	"ENSMUSG00000094502.5"	"Ighv1-69"	chr12	-	115623160	115623465	115623160	115623462	115623549	115623595
965	"ENSMUSG00000090841.2"	"Myl6"	chr10	-	128492228	128492535	128492228	128492402	128493538	128493566
966	"ENSMUSG00000090841.2"	"Myl6"	chr10	-	128492601	128492745	128492601	128492709	128493538	128493566
967	"ENSMUSG00000030067.17"	"Foxp1"	chr6	-	98945346	98945426	98945346	98945423	98945533	98945735
968	"ENSMUSG00000030067.17"	"Foxp1"	chr6	-	99009903	99010057	99009903	99010054	99015423	99015510
969	"ENSMUSG00000030067.17"	"Foxp1"	chr6	-	99015423	99015513	99015423	99015510	99016527	99016665
970	"ENSMUSG00000030067.17"	"Foxp1"	chr6	-	99075853	99076045	99075853	99075949	99162838	99163018
971	"ENSMUSG00000026121.13"	"Sema4c"	chr1	-	36555931	36556080	36555931	36556077	36558015	36558349
972	"ENSMUSG00000041870.16"	"Ankrd13a"	chr5	+	114797852	114797914	114797854	114797914	114796833	114796915
973	"ENSMUSG00000041870.16"	"Ankrd13a"	chr5	+	114798517	114798651	114798520	114798651	114797852	114797914
974	"ENSMUSG00000003545.3"	"Fosb"	chr7	-	19307119	19307440	19307119	19307323	19309305	19310046
975	"ENSMUSG00000041570.14"	"Camsap2"	chr1	-	136274800	136274900	136274800	136274873	136276537	136276758
976	"ENSMUSG00000110195.1"	"Pde2a"	chr7	+	101503286	101503410	101503298	101503410	101502811	101502942
977	"ENSMUSG00000040006.13"	"Ginm1"	chr10	-	7773297	7773431	7773297	7773428	7773947	7774104
978	"ENSMUSG00000050641.7"	"RP23-448A11.13"	chr9	+	108445096	108445256	108445199	108445256	108438423	108438537
979	"ENSMUSG00000089832.8"	"Shkbp1"	chr7	-	27342645	27342760	27342645	27342757	27343242	27343421
980	"ENSMUSG00000089832.8"	"Shkbp1"	chr7	-	27351979	27352128	27351979	27352070	27352594	27352756
981	"ENSMUSG00000019893.13"	"Ros1"	chr10	-	52154781	52155278	52154781	52155215	52161808	52161906
982	"ENSMUSG00000057969.15"	"Sema3b"	chr9	-	107599949	107600107	107599949	107600040	107600329	107600371
983	"ENSMUSG00000022987.12"	"Zfp641"	chr15	-	98291170	98291300	98291170	98291258	98292885	98292977
984	"ENSMUSG00000068206.13"	"Pick1"	chr15	+	79245289	79246111	79245977	79246111	79244854	79244908
985	"ENSMUSG00000029788.13"	"Cpa5"	chr6	+	30630286	30630486	30630419	30630486	30626817	30626908
986	"ENSMUSG00000059743.12"	"Fdps"	chr3	-	89094451	89094577	89094451	89094529	89094859	89094932
987	"ENSMUSG00000014592.20"	"Camta1"	chr4	-	151083676	151084200	151083676	151083861	151084562	151084878
988	"ENSMUSG00000043019.12"	"Edem3"	chr1	+	151805846	151805946	151805849	151805946	151804664	151804819
989	"ENSMUSG00000021356.10"	"Irf4"	chr13	+	30753444	30753589	30753447	30753589	30752690	30752779
990	"ENSMUSG00000037259.15"	"Dzank1"	chr2	-	144502917	144503034	144502917	144503031	144504339	144504457
991	"ENSMUSG00000028959.14"	"Fastk"	chr5	-	24441335	24441465	24441335	24441450	24441527	24441663
992	"ENSMUSG00000042699.11"	"Dhx9"	chr1	-	153469599	153469741	153469599	153469736	153471619	153471811
993	"ENSMUSG00000042699.11"	"Dhx9"	chr1	-	153478865	153478981	153478865	153478978	153481131	153481249
994	"ENSMUSG00000090231.10"	"Cfb"	chr17	-	34856879	34856945	34856879	34856929	34857003	34857136
995	"ENSMUSG00000090231.10"	"Cfb"	chr17	-	34857003	34857136	34857003	34857132	34857218	34857319
996	"ENSMUSG00000055436.18"	"Srsf11"	chr3	-	158012779	158012896	158012779	158012875	158013951	158014041
997	"ENSMUSG00000019878.8"	"Hsf2"	chr10	+	57504549	57504730	57504581	57504730	57502622	57502710
998	"ENSMUSG00000028176.11"	"Lrrc7"	chr3	-	158104427	158104502	158104427	158104485	158127214	158127307
999	"ENSMUSG00000021944.15"	"Gata4"	chr14	-	63204588	63204758	63204588	63204755	63240535	63241645
1000	"ENSMUSG00000032740.16"	"Ccdc88a"	chr11	+	29470314	29470456	29470317	29470456	29465610	29465738
1001	"ENSMUSG00000017686.16"	"Rhot1"	chr11	+	80243369	80243490	80243401	80243490	80242572	80242681
1002	"ENSMUSG00000000308.14"	"Ckmt1"	chr2	+	121360555	121360777	121360599	121360777	121359944	121360040
1003	"ENSMUSG00000052525.14"	"Spdya"	chr17	+	71588582	71589533	71588585	71589533	71578101	71578393
1004	"ENSMUSG00000023055.10"	"Calcoco1"	chr15	-	102717802	102717972	102717802	102717894	102718973	102719076
1005	"ENSMUSG00000023055.10"	"Calcoco1"	chr15	-	102717802	102717993	102717802	102717894	102718973	102719076
1006	"ENSMUSG00000023055.10"	"Calcoco1"	chr15	-	102717802	102717993	102717802	102717972	102718973	102719076
1007	"ENSMUSG00000027206.13"	"Cops2"	chr2	-	125842621	125842732	125842621	125842711	125844809	125844935
1008	"ENSMUSG00000019254.16"	"Ppp1r12c"	chr7	-	4483102	4483188	4483102	4483185	4483340	4483401
1009	"ENSMUSG00000022390.11"	"Zc3h7b"	chr15	+	81768983	81769181	81768998	81769181	81768832	81768866
1010	"ENSMUSG00000002981.10"	"Clptm1"	chr7	-	19662144	19662342	19662144	19662233	19664933	19664955
1011	"ENSMUSG00000037529.13"	"Prss40"	chr1	-	34552333	34552809	34552333	34552693	34555968	34556138
1012	"ENSMUSG00000087230.10"	"Mroh3"	chr1	-	136207752	136207882	136207752	136207878	136208247	136208327
1013	"ENSMUSG00000115404.1"	"Vmn1r31"	chr6	-	58470940	58472930	58470940	58472784	58475205	58475330
1014	"ENSMUSG00000115404.1"	"Vmn1r31"	chr6	-	58470940	58472930	58470940	58472784	58475244	58475330
1015	"ENSMUSG00000037926.15"	"Ssh2"	chr11	+	77416414	77416483	77416417	77416483	77408125	77408247
1016	"ENSMUSG00000003581.14"	"Rnf215"	chr11	+	4137211	4137368	4137308	4137368	4136711	4136797
1017	"ENSMUSG00000010086.17"	"Rnf112"	chr11	-	61452627	61452947	61452627	61452913	61453427	61453496
1018	"ENSMUSG00000010086.17"	"Rnf112"	chr11	-	61452627	61452947	61452627	61452913	61453618	61453659
1019	"ENSMUSG00000034653.11"	"Ythdc2"	chr18	+	44877617	44877795	44877643	44877795	44872840	44873133
1020	"ENSMUSG00000036473.15"	"Tbc1d24"	chr17	-	24183693	24183852	24183693	24183848	24185203	24186201
1021	"ENSMUSG00000036473.15"	"Tbc1d24"	chr17	-	24185203	24186287	24185203	24186201	24189943	24190053
1022	"ENSMUSG00000053091.16"	"Lins1"	chr7	+	66710158	66710746	66710229	66710746	66709293	66709435
1023	"ENSMUSG00000053091.16"	"Lins1"	chr7	+	66711872	66712044	66711928	66712044	66710158	66710746
1024	"ENSMUSG00000031171.11"	"Ftsj1"	chrX	-	8245283	8245472	8245283	8245430	8245551	8245649
1025	"ENSMUSG00000031171.11"	"Ftsj1"	chrX	-	8245551	8245655	8245551	8245649	8246335	8246419
1026	"ENSMUSG00000026365.15"	"Cfh"	chr1	-	140088657	140088888	140088657	140088840	140098869	140099046
1027	"ENSMUSG00000063273.11"	"Naa15"	chr3	+	51448298	51448436	51448340	51448436	51446646	51446766
1028	"ENSMUSG00000054256.11"	"Msi1"	chr5	+	115450786	115450974	115450819	115450974	115450214	115450283
1029	"ENSMUSG00000074870.4"	"Cts3"	chr13	-	61567405	61567621	61567405	61567575	61568054	61568201
1030	"ENSMUSG00000074870.4"	"Cts3"	chr13	-	61568694	61568897	61568694	61568822	61570037	61570127
1031	"ENSMUSG00000025142.17"	"Aspscr1"	chr11	+	120709070	120709246	120709111	120709246	120708929	120708999
1032	"ENSMUSG00000028741.13"	"Mrto4"	chr4	-	139349613	139349847	139349613	139349717	139350435	139350494
1033	"ENSMUSG00000015087.14"	"Rabl6"	chr2	-	25598144	25598197	25598144	25598192	25601350	25601398
1034	"ENSMUSG00000054320.16"	"Lrrc36"	chr8	+	105449380	105449827	105449386	105449827	105446207	105446256
1035	"ENSMUSG00000054320.16"	"Lrrc36"	chr8	+	105455193	105455359	105455204	105455359	105452006	105452299
1036	"ENSMUSG00000031848.15"	"Lsm4"	chr8	+	70677757	70677876	70677777	70677876	70676554	70676596
1037	"ENSMUSG00000029778.12"	"Adcyap1r1"	chr6	+	55491226	55491310	55491229	55491310	55484941	55485033
1038	"ENSMUSG00000049624.14"	"Slc17a5"	chr9	-	78574649	78574753	78574649	78574737	78577029	78577263
1039	"ENSMUSG00000049624.14"	"Slc17a5"	chr9	-	78577029	78577263	78577029	78577185	78578510	78578707
1040	"ENSMUSG00000000753.15"	"Serpinf1"	chr11	-	75413906	75414049	75413906	75414044	75414920	75415124
1041	"ENSMUSG00000022146.12"	"Osmr"	chr15	-	6824472	6824652	6824472	6824649	6827088	6827311
1042	"ENSMUSG00000095576.5"	"Fmo6"	chr1	-	162926087	162926321	162926087	162926250	162929881	162930070
1043	"ENSMUSG00000064145.12"	"Arih2"	chr9	-	108605333	108605472	108605333	108605417	108607287	108607356
1044	"ENSMUSG00000064145.12"	"Arih2"	chr9	-	108644025	108644368	108644025	108644365	108644932	108644994
1045	"ENSMUSG00000062483.4"	"Vmn1r171"	chr7	+	23631740	23634370	23631940	23634370	23631110	23631274
1046	"ENSMUSG00000062483.4"	"Vmn1r171"	chr7	+	23631740	23634370	23632170	23634370	23631110	23631274
1047	"ENSMUSG00000062483.4"	"Vmn1r171"	chr7	+	23631740	23634370	23632237	23634370	23631110	23631274
1048	"ENSMUSG00000062483.4"	"Vmn1r171"	chr7	+	23631940	23634370	23632170	23634370	23631110	23631274
1049	"ENSMUSG00000062483.4"	"Vmn1r171"	chr7	+	23631940	23634370	23632237	23634370	23631110	23631274
1050	"ENSMUSG00000062483.4"	"Vmn1r171"	chr7	+	23632170	23634370	23632237	23634370	23631110	23631274
1051	"ENSMUSG00000025509.15"	"Pnpla2"	chr7	+	141458004	141458214	141458083	141458214	141457591	141457657
1052	"ENSMUSG00000025509.15"	"Pnpla2"	chr7	+	141458004	141458214	141458106	141458214	141457591	141457657
1053	"ENSMUSG00000025509.15"	"Pnpla2"	chr7	+	141458083	141458214	141458106	141458214	141457591	141457657
1054	"ENSMUSG00000109238.1"	"RP24-254M13.1"	chr18	-	32460697	32460719	32460697	32460715	32460939	32461029
1055	"ENSMUSG00000021916.16"	"Glt8d1"	chr14	+	31011120	31011233	31011122	31011233	31010863	31011030
1056	"ENSMUSG00000018727.19"	"Cpsf4l"	chr11	-	113699835	113699982	113699835	113699913	113702055	113702095
1057	"ENSMUSG00000018727.19"	"Cpsf4l"	chr11	-	113699835	113699982	113699835	113699913	113702412	113702509
1058	"ENSMUSG00000018727.19"	"Cpsf4l"	chr11	-	113702412	113702509	113702412	113702506	113703270	113703366
1059	"ENSMUSG00000021123.12"	"Rdh12"	chr12	+	79212652	79212757	79212688	79212757	79211387	79211543
1060	"ENSMUSG00000008845.9"	"Cd163"	chr6	+	124328961	124329097	124329044	124329097	124327897	124327987
1061	"ENSMUSG00000032609.12"	"Klhdc8b"	chr9	-	108454792	108454911	108454792	108454873	108455393	108455575
1062	"ENSMUSG00000036371.6"	"Serbp1"	chr6	+	67272138	67272228	67272156	67272228	67271886	67272027
1063	"ENSMUSG00000036371.6"	"Serbp1"	chr6	+	67272818	67272938	67272863	67272938	67272138	67272228
1064	"ENSMUSG00000024184.15"	"Pdia2"	chr17	-	26197616	26197745	26197616	26197709	26197831	26197965
1065	"ENSMUSG00000024184.15"	"Pdia2"	chr17	-	26197616	26197754	26197616	26197709	26197831	26197965
1066	"ENSMUSG00000024184.15"	"Pdia2"	chr17	-	26197616	26197754	26197616	26197745	26197831	26197965
1067	"ENSMUSG00000028712.12"	"Cyp4a31"	chr4	+	115574889	115574966	115574906	115574966	115574699	115574764
1068	"ENSMUSG00000052632.15"	"Asap2"	chr12	+	21213138	21213225	21213147	21213225	21212808	21212884
1069	"ENSMUSG00000066235.7"	"Pomgnt2"	chr9	-	121995066	121995117	121995066	121995113	121995875	121996009
1070	"ENSMUSG00000023904.10"	"Hcfc1r1"	chr17	+	23674534	23674675	23674546	23674675	23673968	23674068
1071	"ENSMUSG00000030589.15"	"Rasgrp4"	chr7	+	29140487	29140641	29140529	29140641	29140241	29140373
1072	"ENSMUSG00000030589.15"	"Rasgrp4"	chr7	+	29142965	29143139	29142995	29143139	29140487	29140641
1073	"ENSMUSG00000030589.15"	"Rasgrp4"	chr7	+	29142965	29143139	29143067	29143139	29140487	29140641
1074	"ENSMUSG00000030589.15"	"Rasgrp4"	chr7	+	29142995	29143139	29143067	29143139	29140487	29140641
1075	"ENSMUSG00000030589.15"	"Rasgrp4"	chr7	+	29145807	29146083	29146014	29146083	29145131	29145248
1076	"ENSMUSG00000030589.15"	"Rasgrp4"	chr7	+	29149921	29150056	29149943	29150056	29149798	29149835
1077	"ENSMUSG00000021843.17"	"Ktn1"	chr14	+	47667295	47667433	47667300	47667433	47663755	47664315
1078	"ENSMUSG00000059890.16"	"Ube4a"	chr9	-	44952941	44953172	44952941	44953115	44959978	44960139
1079	"ENSMUSG00000059890.16"	"Ube4a"	chr9	-	44959978	44960139	44959978	44960127	44963336	44963432
