ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
1080	"ENSMUSG00000020524.16"	"Gria1"	chr11	+	57309768	57309883	57310607	57310722	57289247	57289495	57317665	57317800
1081	"ENSMUSG00000022558.16"	"Mroh1"	chr15	+	76423715	76423835	76427108	76427216	76421139	76421213	76427511	76427656
1082	"ENSMUSG00000038482.11"	"Tfdp1"	chr8	+	13357042	13357109	13365088	13365195	13339664	13339739	13369458	13369580
1083	"ENSMUSG00000038482.11"	"Tfdp1"	chr8	+	13365088	13365195	13369458	13369580	13357042	13357109	13370480	13370546
1084	"ENSMUSG00000028164.15"	"Manba"	chr3	+	135554759	135554924	135563204	135563349	135551062	135551281	135566487	135566630
1085	"ENSMUSG00000026414.13"	"Tnnt2"	chr1	+	135841900	135841911	135843773	135843814	135840874	135840912	135845554	135845644
1086	"ENSMUSG00000026414.13"	"Tnnt2"	chr1	+	135842014	135842026	135843784	135843814	135841900	135841911	135845554	135845644
1087	"ENSMUSG00000069601.14"	"Ank3"	chr10	+	69904447	69904510	69920437	69920491	69904197	69904270	69927694	69927818
1088	"ENSMUSG00000063952.15"	"Brpf3"	chr17	+	28828343	28828441	28831313	28831411	28823972	28824066	28835761	28835916
1089	"ENSMUSG00000037935.16"	"Smarce1"	chr11	-	99224720	99225142	99228274	99228318	99220654	99220735	99228496	99228548
1090	"ENSMUSG00000037935.16"	"Smarce1"	chr11	-	99225037	99225142	99228274	99228318	99220654	99220735	99228496	99228548
1091	"ENSMUSG00000037935.16"	"Smarce1"	chr11	-	99228274	99228318	99228496	99228548	99224720	99225142	99230401	99230445
1092	"ENSMUSG00000018565.17"	"Elp5"	chr11	-	69969492	69969588	69970560	69970742	69969095	69969196	69975039	69975260
1093	"ENSMUSG00000018565.17"	"Elp5"	chr11	-	69970560	69970742	69975039	69975260	69969492	69969588	69979829	69979910
1094	"ENSMUSG00000035370.9"	"RP24-327D15.11"	chr10	+	80609640	80609797	80611027	80611129	80609329	80609458	80612341	80612459
1095	"ENSMUSG00000028760.16"	"Eif4g3"	chr4	+	138084256	138084370	138087532	138087565	138082892	138082988	138096751	138096931
1096	"ENSMUSG00000028760.16"	"Eif4g3"	chr4	+	138084256	138084370	138095908	138095929	138082892	138082988	138096751	138096931
1097	"ENSMUSG00000028760.16"	"Eif4g3"	chr4	+	138087532	138087565	138095908	138095929	138082892	138082988	138096751	138096931
1098	"ENSMUSG00000000275.16"	"Trim25"	chr11	+	89015166	89015190	89015532	89015631	89013475	89013538	89015718	89015817
1099	"ENSMUSG00000032478.14"	"Nme6"	chr9	+	109835269	109835414	109839607	109839710	109833195	109833295	109841475	109841515
1100	"ENSMUSG00000032478.14"	"Nme6"	chr9	+	109835317	109835414	109841926	109842087	109833041	109833295	109842451	109842661
1101	"ENSMUSG00000032478.14"	"Nme6"	chr9	+	109835317	109835414	109839607	109839710	109833195	109833295	109841475	109841515
1102	"ENSMUSG00000032478.14"	"Nme6"	chr9	+	109839607	109839710	109841475	109841515	109833195	109833295	109841926	109842087
1103	"ENSMUSG00000032478.14"	"Nme6"	chr9	+	109839607	109839710	109841475	109841515	109835317	109835414	109841926	109842087
1104	"ENSMUSG00000060073.9"	"Psma3"	chr12	+	70984492	70984594	70984671	70984745	70983318	70983442	70986862	70986935
1105	"ENSMUSG00000017146.12"	"Brca1"	chr11	-	101523324	101526639	101528000	101528077	101522431	101522502	101529790	101529836
1106	"ENSMUSG00000074071.11"	"Fam169b"	chr7	+	68321819	68321905	68329221	68329399	68304551	68304651	68350233	68350416
1107	"ENSMUSG00000039530.17"	"Tusc3"	chr8	+	39071375	39071516	39096924	39097014	39067621	39067762	39126528	39126592
1108	"ENSMUSG00000001419.17"	"Mef2d"	chr3	+	88158033	88158171	88158220	88158355	88156321	88156525	88159121	88159332
1109	"ENSMUSG00000031575.18"	"Ash2l"	chr8	-	25828765	25828859	25831272	25831348	25827173	25827391	25832639	25832735
1110	"ENSMUSG00000000296.8"	"Tpd52l1"	chr10	-	31338184	31338245	31341139	31341178	31332626	31332969	31346610	31346712
1111	"ENSMUSG00000022255.16"	"Mtdh"	chr15	+	34114798	34114975	34116310	34116376	34114023	34114108	34117879	34118110
1112	"ENSMUSG00000019856.14"	"Fam184a"	chr10	-	53634301	53634395	53635231	53635434	53633365	53633715	53638176	53638281
1113	"ENSMUSG00000019856.14"	"Fam184a"	chr10	-	53635231	53635434	53638176	53638281	53634301	53634395	53640944	53641062
1114	"ENSMUSG00000059857.15"	"Ntng1"	chr3	-	109827626	109827761	109832467	109832635	109782681	109782911	109851764	109851791
1115	"ENSMUSG00000059857.15"	"Ntng1"	chr3	-	109851764	109851791	109871606	109871633	109832467	109832635	109872199	109872372
1116	"ENSMUSG00000024191.14"	"Bnip1"	chr17	+	26786696	26786788	26789694	26789796	26783444	26783537	26790925	26791044
1117	"ENSMUSG00000024330.16"	"Col11a2"	chr17	+	34045770	34045848	34046439	34046502	34044818	34045010	34049618	34049678
1118	"ENSMUSG00000024330.16"	"Col11a2"	chr17	+	34045770	34045848	34047097	34047277	34044818	34045010	34049618	34049678
1119	"ENSMUSG00000024330.16"	"Col11a2"	chr17	+	34046439	34046502	34047097	34047277	34044818	34045010	34049618	34049678
1120	"ENSMUSG00000021470.18"	"Ercc6l2"	chr13	+	63824808	63824928	63834595	63834789	63819630	63820055	63841423	63841585
1121	"ENSMUSG00000020717.19"	"Pecam1"	chr11	-	106662001	106662024	106671741	106671798	106654217	106655162	106679548	106679611
1122	"ENSMUSG00000018548.15"	"Trim37"	chr11	+	87201317	87201626	87205932	87206055	87196820	87197015	87206763	87206953
1123	"ENSMUSG00000046138.14"	"RP24-408B13.1"	chr19	-	29723389	29723505	29729831	29729959	29720721	29720773	29735115	29735205
1124	"ENSMUSG00000032712.16"	"RP23-214L4.1"	chr6	+	149311482	149311606	149317634	149317708	149310321	149310377	149324731	149324800
1125	"ENSMUSG00000036138.16"	"Acaa1a"	chr9	+	119344465	119344508	119346469	119346568	119344172	119344252	119347729	119347810
1126	"ENSMUSG00000036138.16"	"Acaa1a"	chr9	+	119348920	119349100	119349353	119349409	119348580	119348771	119349491	119349637
1127	"ENSMUSG00000032411.15"	"Tfdp2"	chr9	+	96223093	96223198	96232681	96232748	96202130	96202188	96247049	96247088
1128	"ENSMUSG00000032411.15"	"Tfdp2"	chr9	+	96223093	96223198	96232681	96232748	96202130	96202188	96273838	96273942
1129	"ENSMUSG00000032411.15"	"Tfdp2"	chr9	+	96223093	96223198	96232681	96232748	96202130	96202188	96287600	96287722
1130	"ENSMUSG00000032411.15"	"Tfdp2"	chr9	+	96223093	96223198	96273838	96273942	96202130	96202188	96287600	96287722
1131	"ENSMUSG00000032411.15"	"Tfdp2"	chr9	+	96232681	96232748	96273838	96273942	96202130	96202188	96287600	96287722
1132	"ENSMUSG00000032411.15"	"Tfdp2"	chr9	+	96232681	96232748	96247049	96247088	96223093	96223198	96273838	96273942
1133	"ENSMUSG00000032411.15"	"Tfdp2"	chr9	+	96232681	96232748	96273838	96273942	96223093	96223198	96287600	96287722
1134	"ENSMUSG00000032411.15"	"Tfdp2"	chr9	+	96273838	96273942	96287600	96287722	96223093	96223198	96290579	96290627
1135	"ENSMUSG00000032411.15"	"Tfdp2"	chr9	+	96273838	96273942	96287600	96287722	96232681	96232748	96290579	96290627
1136	"ENSMUSG00000032411.15"	"Tfdp2"	chr9	+	96287600	96287722	96290579	96290627	96273838	96273942	96294964	96295127
1137	"ENSMUSG00000040594.19"	"Ranbp17"	chr11	-	33337854	33337914	33404037	33404199	33329470	33329544	33441802	33441938
1138	"ENSMUSG00000027550.14"	"Lrrcc1"	chr3	+	14554303	14554505	14557188	14557374	14551387	14551527	14558250	14558425
1139	"ENSMUSG00000008489.18"	"Elavl2"	chr4	-	91254140	91254179	91260760	91260986	91250762	91253570	91263991	91264145
1140	"ENSMUSG00000008489.18"	"Elavl2"	chr4	-	91254140	91254179	91260760	91260986	91253239	91253567	91263991	91264145
1141	"ENSMUSG00000058550.14"	"Dppa4"	chr16	+	48289327	48289378	48291013	48291314	48289038	48289100	48292910	48293106
1142	"ENSMUSG00000063142.15"	"Kcnma1"	chr14	-	23387091	23387100	23390920	23391007	23386259	23386353	23435949	23436026
1143	"ENSMUSG00000063142.15"	"Kcnma1"	chr14	-	23387091	23387100	23402869	23402878	23386259	23386353	23435949	23436026
1144	"ENSMUSG00000063142.15"	"Kcnma1"	chr14	-	23387091	23387100	23425566	23425740	23386259	23386353	23435949	23436026
1145	"ENSMUSG00000063142.15"	"Kcnma1"	chr14	-	23387091	23387100	23425566	23425749	23386259	23386353	23435949	23436026
1146	"ENSMUSG00000063142.15"	"Kcnma1"	chr14	-	23387091	23387100	23432232	23432241	23386259	23386353	23435949	23436026
1147	"ENSMUSG00000063142.15"	"Kcnma1"	chr14	-	23390920	23391007	23402869	23402878	23386259	23386353	23435949	23436026
1148	"ENSMUSG00000063142.15"	"Kcnma1"	chr14	-	23390920	23391007	23425566	23425740	23386259	23386353	23435949	23436026
1149	"ENSMUSG00000063142.15"	"Kcnma1"	chr14	-	23390920	23391007	23425566	23425749	23386259	23386353	23435949	23436026
1150	"ENSMUSG00000063142.15"	"Kcnma1"	chr14	-	23390920	23391007	23432232	23432241	23386259	23386353	23435949	23436026
1151	"ENSMUSG00000063142.15"	"Kcnma1"	chr14	-	23402869	23402878	23425566	23425740	23386259	23386353	23435949	23436026
1152	"ENSMUSG00000063142.15"	"Kcnma1"	chr14	-	23402869	23402878	23425566	23425749	23386259	23386353	23435949	23436026
1153	"ENSMUSG00000063142.15"	"Kcnma1"	chr14	-	23402869	23402878	23432232	23432241	23386259	23386353	23435949	23436026
1154	"ENSMUSG00000063142.15"	"Kcnma1"	chr14	-	23425566	23425740	23432232	23432241	23386259	23386353	23435949	23436026
1155	"ENSMUSG00000063142.15"	"Kcnma1"	chr14	-	23425566	23425749	23432232	23432241	23386259	23386353	23435949	23436026
1156	"ENSMUSG00000063142.15"	"Kcnma1"	chr14	-	23526535	23526627	23526724	23526816	23509789	23509900	23528349	23528520
1157	"ENSMUSG00000062078.14"	"Qk"	chr17	-	10273946	10274063	10282838	10282981	10238892	10239036	10318731	10319361
1158	"ENSMUSG00000058806.14"	"Col13a1"	chr10	-	61890078	61890144	61891207	61891264	61887248	61887356	61892955	61892982
1159	"ENSMUSG00000024949.17"	"Sf1"	chr19	+	6374718	6374898	6375657	6375862	6374548	6374608	6376295	6376512
1160	"ENSMUSG00000019978.16"	"Epb41l2"	chr10	+	25495444	25495591	25499775	25499943	25488950	25489093	25501577	25501631
1161	"ENSMUSG00000019978.16"	"Epb41l2"	chr10	+	25501577	25501631	25501823	25502387	25488950	25489093	25504136	25504259
1162	"ENSMUSG00000019978.16"	"Epb41l2"	chr10	+	25501577	25501631	25501823	25502387	25495444	25495591	25504136	25504259
1163	"ENSMUSG00000019978.16"	"Epb41l2"	chr10	+	25501823	25502387	25504136	25504259	25501577	25501631	25507776	25507857
1164	"ENSMUSG00000092203.7"	"RP23-349B4.7"	chr17	-	34950697	34950847	34951884	34951925	34950240	34950475	34952135	34952173
1165	"ENSMUSG00000092203.7"	"RP23-349B4.7"	chr17	-	34950697	34950847	34952135	34952173	34950240	34950475	34952351	34952448
1166	"ENSMUSG00000092203.7"	"RP23-349B4.7"	chr17	-	34951884	34951925	34952135	34952173	34950240	34950475	34952351	34952471
1167	"ENSMUSG00000035765.9"	"Dym"	chr18	+	75199162	75199265	75229989	75230172	75126824	75126919	75243284	75243398
1168	"ENSMUSG00000023905.14"	"Tnfrsf12a"	chr17	-	23676138	23676273	23676518	23676623	23675446	23676046	23677326	23677449
1169	"ENSMUSG00000018669.14"	"Cdk5rap3"	chr11	-	96913381	96913482	96913664	96913796	96912216	96912395	96916150	96916196
1170	"ENSMUSG00000018669.14"	"Cdk5rap3"	chr11	-	96913381	96913482	96913664	96913877	96912216	96912395	96916150	96916366
1171	"ENSMUSG00000054640.14"	"Slc8a1"	chr17	-	81441860	81441881	81442202	81442223	81441772	81441790	81445486	81445593
1172	"ENSMUSG00000054942.13"	"Fam73a"	chr3	-	152290790	152290909	152297116	152297217	152289055	152289142	152317613	152317737
1173	"ENSMUSG00000027881.14"	"Prpf38b"	chr3	-	108905917	108905988	108906071	108906125	108905110	108905334	108907786	108907847
1174	"ENSMUSG00000022629.17"	"Kif21a"	chr15	-	90949005	90949044	90952710	90952818	90943764	90943901	90956294	90956509
1175	"ENSMUSG00000022629.17"	"Kif21a"	chr15	-	90959851	90959872	90964974	90964995	90959687	90959748	90965466	90965632
1176	"ENSMUSG00000063576.11"	"Klhdc3"	chr17	-	46678280	46678493	46679041	46679194	46677931	46678108	46680701	46680930
1177	"ENSMUSG00000025404.15"	"R3hdm2"	chr10	+	127400125	127400193	127444275	127444475	127390310	127390427	127451991	127452033
1178	"ENSMUSG00000001039.12"	"B9d1"	chr11	+	61507627	61507739	61509071	61509168	61506343	61506412	61509469	61509532
1179	"ENSMUSG00000056917.12"	"Sipa1"	chr19	-	5661595	5661626	5662587	5662841	5660313	5661111	5663603	5663707
1180	"ENSMUSG00000026988.15"	"Wdsub1"	chr2	-	59876666	59876851	59878129	59878550	59874238	59874328	59882400	59882547
1181	"ENSMUSG00000079484.12"	"Phyhd1"	chr2	+	30277147	30277210	30277622	30277644	30277002	30277058	30279954	30280083
1182	"ENSMUSG00000000197.8"	"Nalcn"	chr14	-	123571939	123572094	123590802	123590927	123515630	123515773	123592681	123592810
1183	"ENSMUSG00000000197.8"	"Nalcn"	chr14	-	123571974	123572094	123590802	123590927	123515630	123515773	123592681	123592810
1184	"ENSMUSG00000026319.13"	"RP24-353D23.1"	chr1	+	105740434	105740517	105741012	105741095	105735922	105736022	105741296	105741360
1185	"ENSMUSG00000040374.13"	"Pex2"	chr3	-	5565132	5565198	5570486	5570629	5563619	5563729	5576037	5576150
1186	"ENSMUSG00000037965.14"	"Zc3h7a"	chr16	-	11151865	11151930	11153058	11153263	11151138	11151325	11156019	11156300
1187	"ENSMUSG00000026335.16"	"Pam"	chr1	-	97822935	97822989	97825836	97826040	97821093	97821988	97831454	97831508
1188	"ENSMUSG00000026335.16"	"Pam"	chr1	-	97822935	97822989	97825836	97826037	97821094	97821988	97831454	97831508
1189	"ENSMUSG00000025911.14"	"Adhfe1"	chr1	+	9550560	9550647	9551716	9551757	9549906	9549944	9552922	9552976
1190	"ENSMUSG00000022884.14"	"Eif4a2"	chr16	+	23108718	23108851	23109984	23110153	23108584	23108633	23110233	23110343
1191	"ENSMUSG00000052572.16"	"Dlg2"	chr7	+	92417223	92417323	92418087	92418133	92386914	92386990	92420631	92420673
1192	"ENSMUSG00000052572.16"	"Dlg2"	chr7	+	92417223	92417323	92418087	92418133	92386914	92386990	92427690	92427741
1193	"ENSMUSG00000030447.15"	"Cyfip1"	chr7	+	55897824	55897972	55898237	55898391	55896667	55896815	55899914	55900071
1194	"ENSMUSG00000032198.9"	"Dock6"	chr9	-	21825782	21825875	21829473	21829578	21825434	21825530	21830213	21830377
1195	"ENSMUSG00000099083.7"	"Atf7"	chr15	-	102557459	102557578	102563313	102563410	102553783	102553921	102593671	102593740
1196	"ENSMUSG00000042567.20"	"Nek10"	chr14	+	14969597	14969735	14978855	14978888	14969474	14969512	14980514	14980615
1197	"ENSMUSG00000044906.5"	"RP24-276H6.1"	chr18	-	70458316	70458448	70463961	70464064	70456473	70456544	70467334	70467485
1198	"ENSMUSG00000079550.9"	"Mpp4"	chr1	-	59140943	59140961	59143694	59143712	59139761	59139800	59143755	59143820
1199	"ENSMUSG00000078919.10"	"Dpm1"	chr2	-	168212959	168213028	168217680	168217776	168211365	168211480	168220036	168220113
1200	"ENSMUSG00000031878.18"	"Nae1"	chr8	-	104519763	104519823	104519852	104519981	104518187	104518263	104522646	104522738
1201	"ENSMUSG00000031878.18"	"Nae1"	chr8	-	104527377	104527449	104528186	104528217	104527082	104527162	104530055	104530116
1202	"ENSMUSG00000027273.13"	"Snap25"	chr2	+	136769742	136769860	136770056	136770174	136763572	136763621	136773894	136774020
1203	"ENSMUSG00000027506.15"	"Tpd52"	chr3	-	8936438	8936480	8943550	8943577	8934991	8935040	8944610	8944712
1204	"ENSMUSG00000058318.15"	"Phf21a"	chr2	+	92351608	92351631	92351700	92351864	92349387	92349448	92356863	92357019
1205	"ENSMUSG00000032294.17"	"Pkm"	chr9	+	59675028	59675195	59675567	59675734	59671920	59672073	59678043	59678225
1206	"ENSMUSG00000034055.16"	"Phka1"	chrX	-	102531921	102531960	102532076	102532115	102520753	102520924	102532402	102532518
1207	"ENSMUSG00000034055.16"	"Phka1"	chrX	-	102531921	102531960	102532076	102532115	102528066	102528117	102532402	102532518
1208	"ENSMUSG00000034544.17"	"Rsrc1"	chr3	+	66996464	66996590	67082535	67082709	66994516	66994712	67180828	67180865
1209	"ENSMUSG00000020167.14"	"Tcf3"	chr10	-	80410397	80410624	80412826	80413062	80409546	80410274	80413204	80413337
1210	"ENSMUSG00000010406.12"	"Mrpl52"	chr14	+	54427170	54427238	54428583	54428648	54426929	54427091	54429581	54429749
1211	"ENSMUSG00000013415.9"	"Igf2bp1"	chr11	-	95967548	95967623	95968362	95968482	95966650	95966782	95968798	95968921
1212	"ENSMUSG00000013415.9"	"Igf2bp1"	chr11	-	95968362	95968482	95968798	95968921	95967548	95967623	95969848	95969984
1213	"ENSMUSG00000021940.10"	"Ptpn20"	chr14	+	33627000	33627099	33630906	33631241	33624898	33624989	33632905	33633121
1214	"ENSMUSG00000085489.7"	"RP23-98M14.3"	chrX	-	29883733	29883897	29884093	29884126	29883062	29883175	29884636	29884723
1215	"ENSMUSG00000021576.6"	"Pdcd6"	chr13	-	74311667	74311712	74316329	74316391	74308865	74309842	74317106	74317284
1216	"ENSMUSG00000035958.3"	"Tdp2"	chr13	+	24832688	24832826	24836015	24836186	24832009	24832095	24836854	24836946
1217	"ENSMUSG00000002109.14"	"Ddb2"	chr2	-	91216665	91216808	91217052	91217230	91212449	91212614	91217306	91217406
1218	"ENSMUSG00000024293.15"	"Esco1"	chr18	-	10588438	10588550	10595675	10595875	10585977	10586041	10596338	10596441
1219	"ENSMUSG00000027942.16"	"AC163616.2"	chr3	+	90056206	90056324	90056528	90056582	90053507	90053609	90058484	90058651
1220	"ENSMUSG00000070371.11"	"Prss36"	chr7	-	127933566	127933832	127934138	127934280	127933370	127933492	127934389	127934627
1221	"ENSMUSG00000021996.16"	"Esd"	chr14	+	74743218	74743338	74744647	74744746	74742013	74742138	74745549	74745717
1222	"ENSMUSG00000031608.13"	"Galnt7"	chr8	-	57542511	57542694	57542834	57543017	57540019	57540137	57545328	57545408
1223	"ENSMUSG00000022191.16"	"Drosha"	chr15	+	12830302	12830353	12832438	12832489	12827226	12827292	12834009	12834621
1224	"ENSMUSG00000024542.9"	"Cep192"	chr18	+	67868440	67868546	67869329	67869537	67866430	67866554	67870571	67870651
1225	"ENSMUSG00000035203.16"	"Epn1"	chr7	+	5083662	5083982	5089918	5090168	5080234	5080477	5092840	5092965
1226	"ENSMUSG00000035203.16"	"Epn1"	chr7	+	5083729	5083982	5089918	5090168	5080292	5080477	5092840	5092965
1227	"ENSMUSG00000021709.14"	"Erbb2ip"	chr13	-	103827906	103828023	103830187	103830331	103824719	103824926	103833497	103835028
1228	"ENSMUSG00000002031.12"	"Ift46"	chr9	+	44774182	44774231	44776356	44776461	44773687	44773784	44778561	44778638
1229	"ENSMUSG00000002014.12"	"Ssr4"	chrX	+	73790030	73790120	73790358	73790424	73789799	73789874	73790653	73790811
1230	"ENSMUSG00000021668.15"	"Polk"	chr13	-	96490936	96490969	96495407	96495532	96489181	96489278	96501518	96501672
1231	"ENSMUSG00000021668.15"	"Polk"	chr13	-	96496492	96496555	96496602	96496842	96495407	96495532	96501518	96501672
1232	"ENSMUSG00000001542.7"	"Ell2"	chr13	+	75724952	75725000	75746291	75746413	75707710	75707797	75749924	75750088
1233	"ENSMUSG00000058301.8"	"Upf1"	chr8	-	70342009	70342177	70343334	70343424	70341459	70341640	70344225	70344365
1234	"ENSMUSG00000033981.14"	"Gria2"	chr3	-	80690403	80690518	80691319	80691434	80689102	80689351	80692284	80692532
1235	"ENSMUSG00000014418.16"	"Hps5"	chr7	-	46764818	46764925	46767093	46767207	46762943	46763213	46768032	46768152
1236	"ENSMUSG00000025592.17"	"Dach2"	chrX	+	113302383	113302465	113450584	113450666	113297927	113298077	113452457	113452496
1237	"ENSMUSG00000038495.14"	"Otud7b"	chr3	+	96108710	96108768	96130230	96130343	96104526	96104819	96136473	96136624
1238	"ENSMUSG00000025165.12"	"Sectm1a"	chr11	-	121069034	121069088	121069587	121069896	121068683	121068846	121075565	121075721
1239	"ENSMUSG00000029086.15"	"Prom1"	chr5	-	44000776	44000845	44001269	44001293	43995074	43995114	44001785	44001901
1240	"ENSMUSG00000020803.3"	"Txndc17"	chr11	+	72208252	72208334	72208729	72208805	72207546	72207768	72209414	72210015
1241	"ENSMUSG00000032400.17"	"Zwilch"	chr9	-	64156012	64156106	64158694	64158766	64155163	64155219	64160820	64160976
1242	"ENSMUSG00000024436.16"	"Mrps18b"	chr17	-	35912337	35912404	35914333	35914402	35911418	35911478	35914491	35914589
1243	"ENSMUSG00000024426.17"	"Atat1"	chr17	-	35902355	35902438	35904107	35904176	35901982	35902054	35904289	35904335
1244	"ENSMUSG00000024426.17"	"Atat1"	chr17	-	35902355	35902438	35904289	35904335	35901982	35902054	35908562	35908664
1245	"ENSMUSG00000020456.17"	"Ogdh"	chr11	+	6316764	6316855	6316977	6317080	6313787	6313979	6334532	6334648
1246	"ENSMUSG00000020020.8"	"Usp44"	chr10	+	93843977	93844051	93845610	93847114	93833817	93833891	93850149	93850345
1247	"ENSMUSG00000061613.12"	"U2af1"	chr17	-	31651645	31651712	31652501	31652568	31648844	31648894	31654978	31655066
1248	"ENSMUSG00000061613.12"	"U2af1"	chr17	-	31651645	31651712	31652501	31652568	31648844	31648894	31658652	31658754
1249	"ENSMUSG00000061613.12"	"U2af1"	chr17	-	31652501	31652568	31654978	31655066	31651645	31651712	31658652	31658754
1250	"ENSMUSG00000055116.8"	"Arntl"	chr7	+	113234623	113234696	113274625	113274753	113207464	113207644	113279456	113279582
1251	"ENSMUSG00000025584.17"	"Pde8a"	chr7	+	81309698	81309895	81314740	81314784	81308938	81308981	81315109	81315187
1252	"ENSMUSG00000015083.11"	"C8g"	chr2	-	25499397	25499505	25499588	25499659	25499013	25499115	25499838	25499975
1253	"ENSMUSG00000030929.17"	"Eri2"	chr7	-	119791100	119791228	119792264	119792343	119790233	119790390	119792430	119792498
1254	"ENSMUSG00000030929.17"	"Eri2"	chr7	-	119791100	119791228	119792264	119792348	119790233	119790390	119792430	119792498
1255	"ENSMUSG00000018076.12"	"Med13l"	chr5	+	118680887	118680971	118718482	118718628	118671012	118671097	118721374	118721569
1256	"ENSMUSG00000004642.13"	"Slbp"	chr5	-	33646009	33646069	33649742	33649847	33645499	33645637	33651962	33652079
1257	"ENSMUSG00000018583.5"	"G3bp1"	chr11	+	55485625	55485738	55487478	55487560	55469684	55469801	55489018	55489192
1258	"ENSMUSG00000028702.15"	"Rad54l"	chr4	-	116105757	116105908	116112480	116112541	116101828	116101955	116118837	116118957
1259	"ENSMUSG00000071866.12"	"Ppia"	chr11	+	6418100	6418314	6419112	6419285	6415875	6415979	6419477	6419663
1260	"ENSMUSG00000041644.14"	"Slc5a12"	chr2	+	110637097	110637184	110637960	110638059	110632713	110632781	110640734	110640901
1261	"ENSMUSG00000033793.12"	"Atp6v1h"	chr1	+	5135811	5135937	5143749	5143851	5133083	5133262	5149947	5150061
1262	"ENSMUSG00000056486.18"	"Chn1"	chr2	-	73659679	73659757	73679614	73679903	73631745	73631830	73706918	73707032
1263	"ENSMUSG00000056486.18"	"Chn1"	chr2	-	73679614	73679903	73706918	73707032	73659679	73659757	73710454	73710486
1264	"ENSMUSG00000089837.9"	"Npcd"	chr15	-	79828687	79828978	79833511	79833578	79794255	79794475	79833701	79833767
1265	"ENSMUSG00000038095.15"	"Sbno1"	chr5	-	124410069	124410382	124414398	124414527	124408476	124408577	124425446	124425584
1266	"ENSMUSG00000034075.10"	"Zdhhc5"	chr2	-	84702332	84702454	84710317	84711472	84696242	84696400	84714982	84715180
1267	"ENSMUSG00000041718.15"	"Alg13"	chrX	+	144319898	144320002	144320002	144320061	144318002	144318121	144322011	144322150
1268	"ENSMUSG00000041718.15"	"Alg13"	chrX	+	144349291	144349419	144350282	144350529	144345611	144345720	144351262	144351376
1269	"ENSMUSG00000051331.15"	"Cacna1c"	chr6	-	118630398	118630431	118637729	118637813	118627441	118627570	118638426	118638510
1270	"ENSMUSG00000051331.15"	"Cacna1c"	chr6	-	118637729	118637813	118638426	118638510	118627441	118627570	118651947	118652058
1271	"ENSMUSG00000051331.15"	"Cacna1c"	chr6	-	118637729	118637813	118638426	118638510	118630398	118630431	118651947	118652058
1272	"ENSMUSG00000051331.15"	"Cacna1c"	chr6	-	118674345	118674405	118674554	118674614	118670349	118670456	118675819	118675949
1273	"ENSMUSG00000051331.15"	"Cacna1c"	chr6	-	118741870	118741974	118742264	118742368	118734850	118735023	118751368	118751565
1274	"ENSMUSG00000097986.2"	"RP24-317K11.2"	chr5	+	112218222	112218502	112222659	112222822	112217053	112217197	112224301	112224386
1275	"ENSMUSG00000097986.2"	"RP24-317K11.2"	chr5	+	112218355	112218502	112222659	112222822	112217053	112217197	112224301	112224386
1276	"ENSMUSG00000099550.6"	"Orly"	chrY	-	70011119	70011303	70012700	70012830	70010534	70010604	70014707	70014755
1277	"ENSMUSG00000025221.15"	"Kcnip2"	chr19	-	45794479	45794587	45794739	45794810	45794198	45794303	45794977	45795047
1278	"ENSMUSG00000034998.18"	"Foxn2"	chr17	+	88479275	88479340	88484400	88484469	88475855	88475950	88486402	88487251
1279	"ENSMUSG00000056851.14"	"Pcbp2"	chr15	+	102485947	102486040	102487087	102487129	102484153	102484240	102488204	102488277
1280	"ENSMUSG00000005262.12"	"Ufd1l"	chr16	+	18815328	18815361	18817902	18818024	18814829	18814962	18821038	18821169
1281	"ENSMUSG00000026404.12"	"Ddx59"	chr1	+	136419409	136419577	136424794	136424884	136416581	136417396	136432311	136432563
1282	"ENSMUSG00000018411.17"	"Mapt"	chr11	+	104287122	104287209	104294858	104294924	104282367	104282480	104302360	104302410
1283	"ENSMUSG00000068921.14"	"Dap3"	chr3	-	88933564	88933666	88936148	88936253	88930911	88931020	88942774	88942828
1284	"ENSMUSG00000027584.16"	"Oprl1"	chr2	+	181716501	181716535	181717954	181718093	181715689	181715946	181718376	181718732
1285	"ENSMUSG00000031889.9"	"AC124713.2"	chr8	+	105239977	105240072	105240840	105240938	105238422	105239750	105241026	105241139
1286	"ENSMUSG00000028273.15"	"Pdlim5"	chr3	-	142281851	142281983	142282968	142283112	142277816	142278001	142303942	142303979
1287	"ENSMUSG00000028273.15"	"Pdlim5"	chr3	-	142309527	142309544	142312122	142312214	142306283	142306298	142314405	142314448
1288	"ENSMUSG00000001036.17"	"Epn2"	chr11	-	61548007	61548042	61553509	61553579	61546691	61546911	61565821	61565894
1289	"ENSMUSG00000046650.4"	"Olfr1440"	chr19	+	12388476	12388601	12394244	12394632	12387299	12387422	12395250	12395333
1290	"ENSMUSG00000059923.13"	"Grb2"	chr11	-	115646709	115646878	115649770	115649893	115644044	115645954	115655357	115655455
1291	"ENSMUSG00000059923.13"	"Grb2"	chr11	-	115655357	115655455	115699151	115699356	115649770	115649893	115708393	115708576
1292	"ENSMUSG00000074129.13"	"Rpl13a"	chr7	-	45126990	45127092	45127208	45127274	45126477	45126537	45127495	45127568
