ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1075	"ENSMUSG00000032604.16"	"Qars"	chr9	+	108514745	108514844	108514745	108514829	108514966	108515033
1076	"ENSMUSG00000032604.16"	"Qars"	chr9	+	108514745	108514873	108514745	108514829	108514966	108515033
1077	"ENSMUSG00000032604.16"	"Qars"	chr9	+	108514745	108514873	108514745	108514844	108514966	108515033
1078	"ENSMUSG00000035173.14"	"Ccdc186"	chr19	-	56807977	56808190	56808060	56808190	56806965	56807085
1079	"ENSMUSG00000021068.16"	"Nin"	chr12	-	70025379	70025481	70025406	70025481	70020833	70021031
1080	"ENSMUSG00000021068.16"	"Nin"	chr12	-	70025379	70025481	70025406	70025481	70022280	70022341
1081	"ENSMUSG00000021068.16"	"Nin"	chr12	-	70111071	70111482	70111435	70111482	70102650	70102854
1082	"ENSMUSG00000092060.4"	"Bend4"	chr5	-	67400060	67400301	67400131	67400301	67392147	67398450
1083	"ENSMUSG00000070044.15"	"Fam149a"	chr8	-	45342381	45342514	45342390	45342514	45341155	45341284
1084	"ENSMUSG00000042002.11"	"Foxn4"	chr5	-	114272920	114273061	114272972	114273061	114263008	114263154
1085	"ENSMUSG00000020712.11"	"Tcam1"	chr11	+	106285371	106285806	106285371	106285641	106286375	106286618
1086	"ENSMUSG00000032311.17"	"Nrg4"	chr9	-	55282540	55282616	55282550	55282616	55280889	55280983
1087	"ENSMUSG00000060024.2"	"Vmn1r213"	chr13	+	23008716	23009036	23008716	23008888	23011496	23014482
1088	"ENSMUSG00000060600.15"	"Eno3"	chr11	+	70657201	70657279	70657201	70657267	70657871	70657958
1089	"ENSMUSG00000060600.15"	"Eno3"	chr11	+	70660996	70661194	70660996	70661092	70661388	70661590
1090	"ENSMUSG00000074802.11"	"Gas2l3"	chr10	-	89434289	89434361	89434292	89434361	89433764	89433812
1091	"ENSMUSG00000010097.13"	"Nxf1"	chr19	+	8762311	8762495	8762311	8762487	8762682	8762836
1092	"ENSMUSG00000010097.13"	"Nxf1"	chr19	+	8764921	8766833	8764921	8765031	8767079	8767148
1093	"ENSMUSG00000043940.15"	"Wdfy3"	chr5	-	101900013	101900249	101900058	101900249	101898426	101898561
1094	"ENSMUSG00000097333.7"	"Zfp87"	chr13	-	67521147	67521319	67521192	67521319	67520625	67520721
1095	"ENSMUSG00000043410.16"	"Hfm1"	chr5	-	106902921	106904358	106904225	106904358	106901886	106902146
1096	"ENSMUSG00000021027.17"	"Ralgapa1"	chr12	-	55721405	55722941	55722773	55722941	55719583	55719708
1097	"ENSMUSG00000021901.10"	"Bap1"	chr14	+	31253455	31253640	31253455	31253575	31254032	31254094
1098	"ENSMUSG00000051048.17"	"P4ha3"	chr7	+	100285519	100285768	100285519	100285726	100292575	100292718
1099	"ENSMUSG00000025386.2"	"Pde6g"	chr11	-	120450466	120450688	120450590	120450688	120448602	120448643
1100	"ENSMUSG00000070643.11"	"Sox13"	chr1	-	133384412	133384673	133384456	133384673	133382302	133383924
1101	"ENSMUSG00000029718.14"	"Pcolce"	chr5	-	137605722	137607107	137606826	137607107	137605456	137605627
1102	"ENSMUSG00000026825.17"	"Dnm1"	chr2	-	32312683	32312925	32312709	32312925	32312126	32312342
1103	"ENSMUSG00000026825.17"	"Dnm1"	chr2	-	32333065	32333204	32333152	32333204	32327960	32328047
1104	"ENSMUSG00000034156.16"	"Bzrap1"	chr11	+	87781301	87781370	87781301	87781334	87781489	87781593
1105	"ENSMUSG00000029766.7"	"RP24-158J4.1"	chr6	+	32051332	32051730	32051332	32051412	32058482	32058921
1106	"ENSMUSG00000060961.14"	"Slc4a4"	chr5	+	89046212	89046392	89046212	89046365	89084641	89084718
1107	"ENSMUSG00000034614.14"	"Pik3ip1"	chr11	+	3332108	3332249	3332108	3332228	3333208	3333412
1108	"ENSMUSG00000038705.13"	"Gmeb2"	chr2	-	181264969	181265108	181264980	181265108	181260294	181260398
1109	"ENSMUSG00000061462.17"	"Obscn"	chr11	-	59063458	59063683	59063464	59063683	59062646	59062910
1110	"ENSMUSG00000013622.15"	"Atraid"	chr5	+	31049461	31049580	31049461	31049483	31052196	31052268
1111	"ENSMUSG00000029020.13"	"Mfn2"	chr4	-	147904449	147904698	147904657	147904698	147903354	147903497
1112	"ENSMUSG00000060373.15"	"Hnrnpc"	chr14	-	52081788	52081903	52081827	52081903	52081259	52081307
1113	"ENSMUSG00000038759.15"	"Nup205"	chr6	+	35214317	35214399	35214317	35214383	35214645	35214810
1114	"ENSMUSG00000047343.4"	"Mettl21c"	chr1	-	44013621	44013773	44013680	44013773	44010531	44010649
1115	"ENSMUSG00000032036.15"	"Kirrel3"	chr9	+	35028331	35028514	35028331	35028439	35029773	35029883
1116	"ENSMUSG00000022580.13"	"Rhpn1"	chr15	+	75713001	75713078	75713001	75713024	75713218	75713365
1117	"ENSMUSG00000024947.16"	"Men1"	chr19	+	6336724	6336933	6336724	6336828	6337152	6337281
1118	"ENSMUSG00000026656.15"	"Fcgr2b"	chr1	-	170963324	170963465	170963408	170963465	170961195	170961233
1119	"ENSMUSG00000023764.18"	"Sfi1"	chr11	-	3134625	3134730	3134658	3134730	3134317	3134501
1120	"ENSMUSG00000023764.18"	"Sfi1"	chr11	-	3188877	3189056	3188940	3189056	3187239	3187410
1121	"ENSMUSG00000005899.13"	"Smpd4"	chr16	+	17639744	17639845	17639744	17639842	17640125	17640289
1122	"ENSMUSG00000026514.14"	"Cnih3"	chr1	+	181409628	181409733	181409628	181409676	181449969	181450082
1123	"ENSMUSG00000026514.14"	"Cnih3"	chr1	+	181409628	181409757	181409628	181409676	181449969	181450082
1124	"ENSMUSG00000026514.14"	"Cnih3"	chr1	+	181409628	181409757	181409628	181409733	181449969	181450082
1125	"ENSMUSG00000026914.15"	"Psmd14"	chr2	+	61722709	61722848	61722709	61722761	61760635	61760707
1126	"ENSMUSG00000028391.16"	"Wdr31"	chr4	-	62470711	62470887	62470818	62470887	62468836	62468933
1127	"ENSMUSG00000110206.1"	"Flt3l"	chr7	-	45133881	45134026	45133897	45134026	45132227	45132412
1128	"ENSMUSG00000025504.13"	"Eps8l2"	chr7	+	141361001	141361174	141361001	141361121	141361380	141361453
1129	"ENSMUSG00000020740.13"	"Gga3"	chr11	-	115587935	115588003	115587958	115588003	115587405	115587716
1130	"ENSMUSG00000061904.12"	"Slc25a3"	chr10	-	91122107	91122331	91122206	91122331	91119526	91119706
1131	"ENSMUSG00000026848.14"	"Tor1b"	chr2	+	30953751	30954017	30953751	30954008	30955767	30955953
1132	"ENSMUSG00000026848.14"	"Tor1b"	chr2	+	30953751	30954017	30953751	30953892	30955777	30955953
1133	"ENSMUSG00000002797.9"	"Ggct"	chr6	-	54989411	54989557	54989499	54989557	54986832	54986968
1134	"ENSMUSG00000028034.15"	"Fubp1"	chr3	+	152226079	152226217	152226079	152226208	152228170	152228245
1135	"ENSMUSG00000063683.12"	"Glyat"	chr19	+	12639771	12639903	12639771	12639866	12646302	12646410
1136	"ENSMUSG00000074513.9"	"Arfip1"	chr3	-	84529169	84529265	84529190	84529265	84527685	84527798
1137	"ENSMUSG00000039117.16"	"Taf4"	chr2	-	179931979	179932225	179932015	179932225	179929276	179929424
1138	"ENSMUSG00000031976.14"	"Urb2"	chr8	+	124035027	124035188	124035027	124035175	124036635	124036746
1139	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161035751	161036014	161035751	161035804	161036207	161036579
1140	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161035982	161036244	161035982	161036014	161036548	161036579
1141	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036207	161036579	161036207	161036244	161036819	161036852
1142	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161035982	161036244	161035982	161036014	161036819	161037315
1143	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036819	161037164	161036819	161036852	161037287	161037315
1144	"ENSMUSG00000053332.13"	"Gas5"	chr1	+	161036819	161037315	161036819	161036852	161037504	161037547
1145	"ENSMUSG00000040606.13"	"Kazn"	chr4	-	142147017	142147148	142147022	142147148	142143293	142143344
1146	"ENSMUSG00000049571.18"	"Cfap46"	chr7	-	139603826	139603957	139603875	139603957	139603387	139603524
1147	"ENSMUSG00000049571.18"	"Cfap46"	chr7	-	139653338	139653607	139653394	139653607	139652654	139652820
1148	"ENSMUSG00000049571.18"	"Cfap46"	chr7	-	139683003	139683135	139683006	139683135	139682480	139682545
1149	"ENSMUSG00000030830.18"	"Itgal"	chr7	+	127317276	127317366	127317276	127317363	127321894	127321948
1150	"ENSMUSG00000028073.15"	"Pear1"	chr3	-	87759352	87759581	87759476	87759581	87759093	87759194
1151	"ENSMUSG00000028073.15"	"Pear1"	chr3	-	87763224	87763358	87763259	87763358	87762211	87762281
1152	"ENSMUSG00000110819.1"	"Olfr1252"	chr2	-	89724403	89725012	89724491	89725012	89719574	89722296
1153	"ENSMUSG00000043354.2"	"Olfr577"	chr7	-	102975593	102975943	102975731	102975943	102974846	102974925
1154	"ENSMUSG00000047728.13"	"RP24-560I8.2"	chr15	+	75220620	75220840	75220620	75220790	75221637	75222661
1155	"ENSMUSG00000017210.14"	"Med24"	chr11	-	98728777	98728987	98728784	98728987	98728614	98728697
1156	"ENSMUSG00000024516.12"	"Sec11c"	chr18	+	65812664	65812814	65812664	65812741	65814837	65814957
1157	"ENSMUSG00000040938.16"	"Slc16a11"	chr11	+	70214118	70214264	70214118	70214259	70214504	70214712
1158	"ENSMUSG00000040938.16"	"Slc16a11"	chr11	+	70214501	70214712	70214501	70214675	70214954	70215098
1159	"ENSMUSG00000022801.13"	"Lrch3"	chr16	+	32979395	32979544	32979395	32979460	32981827	32981904
1160	"ENSMUSG00000022801.13"	"Lrch3"	chr16	+	32994947	32995011	32994947	32994996	32995805	32995913
1161	"ENSMUSG00000075179.3"	"Olfr1079"	chr2	-	86542370	86542480	86542452	86542480	86540009	86540075
1162	"ENSMUSG00000029658.17"	"Wdr95"	chr5	+	149580804	149580989	149580804	149580884	149581827	149581882
1163	"ENSMUSG00000034175.13"	"Rhbdd3"	chr11	+	5105180	5105347	5105180	5105313	5105432	5105717
1164	"ENSMUSG00000052142.15"	"Rasal3"	chr17	-	32395074	32395219	32395111	32395219	32394037	32394274
1165	"ENSMUSG00000013787.15"	"Ehmt2"	chr17	+	34908173	34908313	34908173	34908278	34908403	34908558
1166	"ENSMUSG00000040782.12"	"Rfwd2"	chr1	+	159249201	159249278	159249201	159249266	159250022	159250142
1167	"ENSMUSG00000026260.12"	"Ndufa10"	chr1	-	92470816	92470985	92470950	92470985	92469862	92470078
1168	"ENSMUSG00000085396.7"	"Firre"	chrX	-	50580580	50580949	50580812	50580949	50577870	50578024
1169	"ENSMUSG00000019470.12"	"Xab2"	chr8	-	3618858	3619093	3618944	3619093	3618542	3618666
1170	"ENSMUSG00000013858.14"	"Tmem259"	chr10	-	79978391	79978605	79978547	79978605	79978187	79978320
1171	"ENSMUSG00000018651.14"	"Tada2a"	chr11	-	84085638	84085771	84085675	84085771	84084713	84084757
1172	"ENSMUSG00000094445.7"	"RP23-440K7.1"	chr7	-	52014855	52014900	52014859	52014900	52013481	52013586
1173	"ENSMUSG00000039137.18"	"Whrn"	chr4	-	63435347	63435562	63435359	63435562	63434109	63434146
1174	"ENSMUSG00000011257.19"	"Pabpc4"	chr4	+	123288958	123289213	123288958	123289074	123290198	123290338
1175	"ENSMUSG00000011257.19"	"Pabpc4"	chr4	+	123295201	123295321	123295201	123295273	123295749	123295836
1176	"ENSMUSG00000011257.19"	"Pabpc4"	chr4	+	123295201	123295321	123295201	123295273	123295929	123296057
1177	"ENSMUSG00000018501.17"	"Ncor1"	chr11	-	62349352	62349493	62349394	62349493	62345234	62345318
1178	"ENSMUSG00000018501.17"	"Ncor1"	chr11	-	62354370	62354472	62354382	62354472	62353233	62353334
1179	"ENSMUSG00000018501.17"	"Ncor1"	chr11	-	62378496	62378654	62378514	62378654	62376634	62376761
1180	"ENSMUSG00000022371.16"	"Col14a1"	chr15	+	55411569	55411721	55411569	55411712	55418687	55418817
1181	"ENSMUSG00000096099.2"	"Vmn1r220"	chr13	-	23187814	23187975	23187828	23187975	23178513	23184604
1182	"ENSMUSG00000096099.2"	"Vmn1r220"	chr13	-	23187814	23187975	23187828	23187975	23178513	23186220
1183	"ENSMUSG00000042099.15"	"Kank3"	chr17	+	33816185	33816263	33816185	33816245	33817193	33818444
1184	"ENSMUSG00000044702.13"	"Palb2"	chr7	-	122127048	122128443	122128137	122128443	122124256	122124927
1185	"ENSMUSG00000030990.18"	"Pgap2"	chr7	+	102235661	102235872	102235661	102235759	102236093	102236346
1186	"ENSMUSG00000030990.18"	"Pgap2"	chr7	+	102236447	102236554	102236447	102236542	102237121	102237230
1187	"ENSMUSG00000004231.15"	"Pax2"	chr19	+	44790682	44790802	44790682	44790778	44815907	44816083
1188	"ENSMUSG00000027951.16"	"Adar"	chr3	+	89745375	89745601	89745375	89745523	89745819	89745991
1189	"ENSMUSG00000062190.12"	"Lancl2"	chr6	+	57737655	57737958	57737655	57737754	57739024	57739438
1190	"ENSMUSG00000062190.12"	"Lancl2"	chr6	+	57737655	57737958	57737655	57737754	57739071	57739439
1191	"ENSMUSG00000094004.7"	"RP23-141C21.1"	chrX	+	135373608	135373735	135373608	135373727	135377926	135378226
1192	"ENSMUSG00000039234.11"	"Sec24d"	chr3	+	123343040	123343331	123343040	123343232	123343823	123343917
1193	"ENSMUSG00000089872.10"	"Rps6kc1"	chr1	-	190904942	190905118	190905082	190905118	190899450	190899571
1194	"ENSMUSG00000043308.2"	"Vmn1r75"	chr7	+	11874629	11874997	11874629	11874867	11878037	11878221
1195	"ENSMUSG00000019822.12"	"Smpd2"	chr10	-	41488428	41488515	41488432	41488515	41488176	41488309
1196	"ENSMUSG00000027086.16"	"Fastkd1"	chr2	-	69702362	69702849	69702449	69702849	69700123	69700238
1197	"ENSMUSG00000032519.11"	"Slc25a38"	chr9	+	120119882	120120005	120119882	120119955	120120256	120120436
1198	"ENSMUSG00000037876.17"	"Jmjd1c"	chr10	+	67224736	67226919	67224736	67226916	67229847	67230049
1199	"ENSMUSG00000032815.16"	"Fanca"	chr8	-	123269859	123269965	123269931	123269965	123269289	123269362
1200	"ENSMUSG00000025777.8"	"Gdap1"	chr1	+	17146935	17147128	17146935	17146983	17156960	17157134
1201	"ENSMUSG00000039608.6"	"Olfr303"	chr7	-	86394485	86395629	86394512	86395629	86391809	86394025
1202	"ENSMUSG00000013155.10"	"Enkd1"	chr8	-	105704350	105704760	105704634	105704760	105704112	105704249
1203	"ENSMUSG00000032525.15"	"Nktr"	chr9	+	121738387	121740075	121738387	121738415	121741121	121741151
1204	"ENSMUSG00000019087.13"	"Atp6ap1"	chrX	+	74301323	74301364	74301323	74301358	74301935	74302021
1205	"ENSMUSG00000038733.13"	"Wdr26"	chr1	-	181209002	181209107	181209050	181209107	181203023	181203160
1206	"ENSMUSG00000038733.13"	"Wdr26"	chr1	-	181209002	181209107	181209050	181209107	181203023	181203224
1207	"ENSMUSG00000074797.11"	"Itpa"	chr2	+	130672059	130672338	130672059	130672133	130674238	130674270
1208	"ENSMUSG00000031549.16"	"Ido2"	chr8	-	24553606	24553840	24553720	24553840	24550768	24550887
1209	"ENSMUSG00000000088.7"	"Cox5a"	chr9	+	57528955	57530362	57528955	57529072	57531668	57531792
1210	"ENSMUSG00000051786.15"	"Tubgcp6"	chr15	-	89101361	89101556	89101368	89101556	89101152	89101285
1211	"ENSMUSG00000035696.15"	"Rnf38"	chr4	-	44158902	44159052	44158989	44159052	44152359	44152553
1212	"ENSMUSG00000003402.14"	"Prkcsh"	chr9	+	22011437	22011596	22011437	22011575	22011673	22011770
1213	"ENSMUSG00000031161.15"	"Hdac6"	chrX	-	7947574	7947889	7947649	7947889	7947124	7947244
1214	"ENSMUSG00000000555.8"	"Itga5"	chr15	-	103350763	103350856	103350775	103350856	103350573	103350653
1215	"ENSMUSG00000036073.17"	"Galt"	chr4	+	41756512	41756811	41756512	41756561	41756938	41756995
1216	"ENSMUSG00000059005.13"	"Hnrnpa3"	chr2	+	75659317	75659389	75659317	75659323	75661465	75661588
1217	"ENSMUSG00000096215.8"	"Smim22"	chr16	+	5007971	5008069	5007971	5008054	5008205	5008309
1218	"ENSMUSG00000035191.15"	"Rfpl4"	chr7	-	5116637	5116911	5116869	5116911	5115283	5115578
1219	"ENSMUSG00000039354.16"	"Smarcal1"	chr1	+	72585637	72586404	72585637	72585918	72587050	72587101
1220	"ENSMUSG00000041482.16"	"Piezo2"	chr18	-	63019190	63019363	63019266	63019363	63017524	63017653
1221	"ENSMUSG00000022436.16"	"Sh3bp1"	chr15	+	78910007	78910099	78910007	78910093	78911929	78912051
1222	"ENSMUSG00000097145.5"	"RP24-309H3.4"	chr5	+	52192917	52193596	52192917	52192978	52194800	52194890
1223	"ENSMUSG00000025597.13"	"Klhl4"	chrX	+	114530022	114530235	114530022	114530154	114543001	114543170
1224	"ENSMUSG00000025597.13"	"Klhl4"	chrX	+	114543001	114543188	114543001	114543170	114549352	114549577
1225	"ENSMUSG00000067768.12"	"Xlr4b"	chrX	+	73214348	73214585	73214348	73214481	73214773	73214856
1226	"ENSMUSG00000067768.12"	"Xlr4b"	chrX	+	73214773	73214856	73214773	73214820	73215227	73215355
1227	"ENSMUSG00000025907.14"	"Rb1cc1"	chr1	+	6244794	6244979	6244794	6244928	6245157	6245344
1228	"ENSMUSG00000025907.14"	"Rb1cc1"	chr1	+	6270690	6270827	6270690	6270818	6272700	6272771
1229	"ENSMUSG00000022335.17"	"Zfat"	chr15	-	68110443	68110562	68110476	68110562	68104955	68105079
1230	"ENSMUSG00000022335.17"	"Zfat"	chr15	-	68212592	68212844	68212613	68212844	68187050	68187236
1231	"ENSMUSG00000054702.14"	"Ap1s3"	chr1	-	79625104	79625285	79625106	79625285	79623681	79623790
1232	"ENSMUSG00000017550.14"	"Atad5"	chr11	+	80112748	80112837	80112748	80112828	80113074	80113214
1233	"ENSMUSG00000005124.10"	"Wisp1"	chr15	+	66906400	66906680	66906400	66906488	66912828	66913089
1234	"ENSMUSG00000039382.12"	"Wdr45"	chrX	+	7722228	7722382	7722228	7722339	7723848	7723920
1235	"ENSMUSG00000039382.12"	"Wdr45"	chrX	+	7722229	7722378	7722229	7722339	7723848	7723920
1236	"ENSMUSG00000039382.12"	"Wdr45"	chrX	+	7723314	7723753	7723314	7723357	7723848	7723920
1237	"ENSMUSG00000039382.12"	"Wdr45"	chrX	+	7726197	7726316	7726197	7726292	7726685	7726765
1238	"ENSMUSG00000038383.16"	"Pigu"	chr2	-	155331148	155331258	155331151	155331258	155328580	155328681
1239	"ENSMUSG00000041890.17"	"Git2"	chr5	-	114743730	114743880	114743775	114743880	114739032	114739281
1240	"ENSMUSG00000028149.12"	"Rap1gds1"	chr3	-	139021765	139021935	139021812	139021935	139015545	139015671
1241	"ENSMUSG00000030263.13"	"Lrmp"	chr6	+	145137459	145138086	145137459	145137607	145138181	145138263
1242	"ENSMUSG00000026939.12"	"Tmem141"	chr2	-	25621360	25621458	25621374	25621458	25621065	25621173
1243	"ENSMUSG00000039456.9"	"Morc3"	chr16	+	93864959	93865017	93864959	93865005	93866374	93866538
1244	"ENSMUSG00000030098.15"	"Grip2"	chr6	-	91787183	91787329	91787208	91787329	91786466	91786553
1245	"ENSMUSG00000003528.14"	"Slc25a1"	chr16	-	17927153	17927292	17927245	17927292	17926655	17926740
1246	"ENSMUSG00000030304.11"	"Ergic2"	chr6	-	148183045	148183208	148183088	148183208	148181887	148181970
1247	"ENSMUSG00000039983.13"	"Ccdc32"	chr2	-	119029307	119029393	119029316	119029393	119027137	119027387
1248	"ENSMUSG00000020279.10"	"Il9r"	chr11	-	32192646	32192752	32192698	32192752	32191764	32191849
1249	"ENSMUSG00000020279.10"	"Il9r"	chr11	-	32193678	32193879	32193733	32193879	32193173	32193381
1250	"ENSMUSG00000100727.6"	"RP24-247J24.1"	chr13	+	118564992	118565175	118564992	118565139	118587171	118587222
1251	"ENSMUSG00000014529.9"	"Tmbim7"	chr5	+	3661758	3662033	3661758	3661841	3664256	3664335
1252	"ENSMUSG00000024430.13"	"Cabyr"	chr18	+	12750659	12751828	12750659	12751004	12753860	12754463
1253	"ENSMUSG00000024430.13"	"Cabyr"	chr18	+	12750659	12751828	12750659	12751004	12754343	12754463
1254	"ENSMUSG00000028011.16"	"Tdo2"	chr3	-	81975658	81976202	81975772	81976202	81975323	81975429
1255	"ENSMUSG00000040434.16"	"Gyltl1b"	chr2	-	92370345	92370663	92370562	92370663	92370176	92370259
1256	"ENSMUSG00000040434.16"	"Gyltl1b"	chr2	-	92370345	92370663	92370565	92370663	92370176	92370259
1257	"ENSMUSG00000040434.16"	"Gyltl1b"	chr2	-	92370562	92370663	92370565	92370663	92370176	92370259
1258	"ENSMUSG00000090173.8"	"Fbxw10"	chr11	+	62873370	62873529	62873370	62873492	62874941	62875189
1259	"ENSMUSG00000090173.8"	"Fbxw10"	chr11	+	62873370	62873544	62873370	62873492	62874941	62875189
1260	"ENSMUSG00000090173.8"	"Fbxw10"	chr11	+	62873370	62873544	62873370	62873529	62874941	62875189
1261	"ENSMUSG00000046110.15"	"Serinc4"	chr2	-	121453993	121454209	121453997	121454209	121453708	121453804
1262	"ENSMUSG00000061751.15"	"Kalrn"	chr16	-	34256151	34256360	34256190	34256360	34252224	34252399
1263	"ENSMUSG00000030302.16"	"Atp2b2"	chr6	-	113773260	113773495	113773272	113773495	113765987	113766167
1264	"ENSMUSG00000021096.11"	"Ppm1a"	chr12	+	72783682	72784536	72783682	72783793	72786671	72786789
1265	"ENSMUSG00000034401.16"	"Spata6"	chr4	+	111805930	111806030	111805930	111805982	111822740	111822832
1266	"ENSMUSG00000005893.14"	"Nr2c2"	chr6	+	92163120	92163258	92163120	92163220	92164187	92164293
1267	"ENSMUSG00000005378.17"	"Wbscr22"	chr5	-	135057611	135057670	135057619	135057670	135056841	135056927
1268	"ENSMUSG00000007034.15"	"Slc44a4"	chr17	+	34918419	34918666	34918419	34918542	34918844	34918905
1269	"ENSMUSG00000044912.10"	"Syt16"	chr12	+	74222581	74222839	74222581	74222794	74229214	74229468
1270	"ENSMUSG00000020407.13"	"Upp1"	chr11	+	9131629	9131788	9131629	9131782	9133233	9133348
1271	"ENSMUSG00000025413.13"	"Ttc4"	chr4	-	106676597	106676759	106676732	106676759	106674410	106674488
1272	"ENSMUSG00000038552.14"	"Fndc4"	chr5	-	31293394	31293486	31293413	31293486	31292885	31293164
1273	"ENSMUSG00000064284.12"	"Cdpf1"	chr15	-	85810842	85811048	85810901	85811048	85809211	85809324
1274	"ENSMUSG00000018401.17"	"Mtmr4"	chr11	+	87592897	87592955	87592897	87592950	87593388	87593433
1275	"ENSMUSG00000095028.6"	"Sirpb1b"	chr3	-	15542139	15542472	15542157	15542472	15503101	15503216
1276	"ENSMUSG00000021824.13"	"Ap3m1"	chr14	-	21044652	21044824	21044814	21044824	21040952	21041090
1277	"ENSMUSG00000061288.13"	"Taok3"	chr5	+	117204298	117206526	117204298	117204395	117206646	117206760
1278	"ENSMUSG00000002221.11"	"Paxip1"	chr5	-	27783680	27783773	27783729	27783773	27781421	27781485
